game_id,date,home_team,away_team,home_score,away_score,run_diff,total_runs,target_home_win,home_recent_runs_avg,away_recent_runs_avg,home_recent_allowed_avg,away_recent_allowed_avg,home_season_runs_avg,away_season_runs_avg,home_season_allowed_avg,away_season_allowed_avg,recent_runs_avg_gap,recent_allowed_avg_gap,season_runs_avg_gap,season_allowed_avg_gap,recent_run_diff_gap,season_run_diff_gap,home_recent_10_win_rate,away_recent_10_win_rate,recent_10_win_rate_gap,home_rest_days,away_rest_days,rest_days_gap,venue_win_rate_gap,elo_diff
20250925HHOB0,2025-09-25,두산,한화,7.0,0.0,7.0,7.0,1,4.4,6.0,6.6,3.2,4.2406,4.1866,3.9925,6.2463,-1.6,-3.4,0.054,2.2538,-5.0,2.3078,0.2,0.7,-0.5,2.0,5.0,-3.0,0.1803,-115.2159
20250925WOSS0,2025-09-25,삼성,키움,12.0,3.0,9.0,15.0,1,8.4,4.2,4.8,3.8,4.5839,5.365,5.0657,4.4672,4.2,-1.0,-0.781,-0.5985,3.2,-1.3796,0.6,0.5,0.1,1.0,1.0,0.0,-0.0787,103.3892
20250926KTSK0,2025-09-26,SSG,KT,5.0,2.0,3.0,7.0,1,6.0,5.6,4.8,4.0,5.0827,4.7868,5.5263,3.7941,0.4,-0.8,0.2959,-1.7322,-0.4,-1.4363,0.5,0.6,-0.1,1.0,1.0,0.0,-0.1152,-8.4727
20250926LGHH0,2025-09-26,한화,LG,4.0,1.0,3.0,5.0,1,4.6,8.0,3.4,5.6,5.5111,4.5588,4.6074,4.6324,-3.4,2.2,0.9523,0.0249,-1.2,0.9772,0.7,0.6,0.1,1.0,1.0,0.0,-0.0224,-33.9232
20250926NCOB0,2025-09-26,두산,NC,0.0,3.0,-3.0,3.0,0,5.2,5.4,6.2,7.2,4.2463,5.7424,3.9776,4.1439,-0.2,1.0,-1.4962,0.1663,0.8,-1.3298,0.3,0.6,-0.3,1.0,2.0,-1.0,-0.1264,-36.3065
20250926SSLT0,2025-09-26,롯데,삼성,10.0,9.0,1.0,19.0,1,6.0,9.0,8.2,4.4,4.5373,4.6232,4.8806,5.0942,-3.0,-3.8,-0.0859,0.2136,-6.8,0.1277,0.3,0.7,-0.4,1.0,1.0,0.0,-0.1029,-131.388
20250927NCHT0,2025-09-27,KIA,NC,1.0,2.0,-1.0,3.0,0,3.2,5.6,4.0,3.6,4.8881,5.7669,3.8582,4.1278,-2.4,-0.4,-0.8789,0.2696,-2.8,-0.6092,0.4,0.6,-0.2,3.0,1.0,2.0,-0.0207,-57.314
20250927LGHH0,2025-09-27,한화,LG,2.0,9.0,-7.0,11.0,0,3.2,7.0,3.4,6.0,4.4853,4.5985,4.8529,4.9781,-3.8,2.6,-0.1132,0.1252,-1.2,0.0119,0.7,0.5,0.2,1.0,1.0,0.0,-0.0665,-11.9766
20250927SKOB0,2025-09-27,두산,SSG,2.0,6.0,-4.0,8.0,0,4.8,4.0,3.8,4.8,4.2593,5.0597,3.963,5.4925,0.8,1.0,-0.8004,1.5296,1.8,0.7291,0.3,0.6,-0.3,1.0,1.0,0.0,0.0448,-85.3892
20250928LTOB0,2025-09-28,두산,롯데,7.0,2.0,5.0,9.0,1,4.6,4.4,3.6,9.6,4.8309,4.5704,3.8676,4.9037,0.2,6.0,0.2605,1.0361,6.2,1.2966,0.3,0.4,-0.1,1.0,2.0,-1.0,0.1783,10.8324
20250928SSWO0,2025-09-28,키움,삼성,2.0,4.0,-2.0,6.0,0,4.0,8.0,5.8,5.6,5.4203,4.6043,4.5217,5.1079,-4.0,-0.2,0.816,0.5862,-4.2,1.4021,0.4,0.7,-0.3,3.0,2.0,1.0,0.0433,-103.9962
20250929NCHT0,2025-09-29,KIA,NC,4.0,13.0,-9.0,17.0,0,2.8,5.2,3.6,2.8,4.1704,5.7463,6.2296,4.1493,-2.4,-0.8,-1.5759,-2.0804,-3.2,-3.6563,0.3,0.6,-0.3,2.0,2.0,0.0,-0.3128,-74.0444
20250929LGHH0,2025-09-29,한화,LG,7.0,3.0,4.0,10.0,1,2.4,6.0,4.8,6.2,4.6861,4.5942,5.2117,5.0362,-3.6,1.4,0.0919,-0.1754,-2.2,-0.0835,0.6,0.6,0.0,2.0,2.0,0.0,-0.0222,-31.2875
20250929LTSK0,2025-09-29,SSG,롯데,4.0,2.0,2.0,6.0,1,3.8,3.8,4.6,8.0,5.1185,4.2574,5.4815,3.9485,0.0,3.4,0.8612,-1.533,3.4,-0.6718,0.6,0.4,0.2,2.0,1.0,1.0,-0.0448,121.0911
20250930HTSS0,2025-09-30,삼성,KIA,5.0,0.0,5.0,5.0,1,8.2,2.6,4.8,5.4,4.5857,4.8824,5.1071,3.8897,5.6,0.6,-0.2966,-1.2174,6.2,-1.5141,0.8,0.2,0.6,2.0,1.0,1.0,-0.1714,112.1914
20250930KTNC0,2025-09-30,NC,KT,9.0,4.0,5.0,13.0,1,6.4,5.8,2.4,2.2,5.7037,4.6277,4.163,5.1095,0.6,-0.2,1.076,0.9465,0.4,2.0225,0.7,0.5,0.2,1.0,4.0,-3.0,0.1484,-2.8845
20250930OBLG0,2025-09-30,LG,두산,0.0,6.0,-6.0,6.0,0,5.8,4.2,4.8,3.6,4.4892,4.2555,4.5971,3.9416,1.6,-1.2,0.2337,-0.6555,0.4,-0.4218,0.6,0.4,0.2,1.0,2.0,-1.0,-0.0441,117.3847
20250930SKWO0,2025-09-30,키움,SSG,3.0,4.0,-1.0,7.0,0,4.0,4.2,6.0,3.2,5.4173,5.1471,4.4892,5.4706,-0.2,-2.8,0.2702,0.9814,-3.0,1.2516,0.4,0.7,-0.3,2.0,1.0,1.0,0.0882,-124.9757
20250930LTHH0,2025-09-30,한화,롯데,1.0,0.0,1.0,1.0,1,3.0,3.8,4.8,8.0,4.1014,4.5474,6.1232,4.8321,-0.8,3.2,-0.446,-1.2911,2.4,-1.7371,0.6,0.3,0.3,1.0,1.0,0.0,-0.142,144.7518
20251001KTHT0,2025-10-01,KIA,KT,3.0,9.0,-6.0,12.0,0,1.4,5.8,5.0,3.6,4.854,4.6159,3.8613,5.1377,-4.4,-1.4,0.2381,1.2764,-5.8,1.5144,0.2,0.4,-0.2,1.0,1.0,0.0,0.1741,-89.5255
20251001NCLG0,2025-10-01,LG,NC,3.0,7.0,-4.0,10.0,0,4.8,7.4,4.0,2.8,4.5214,5.6838,4.5857,4.1838,-2.6,-1.2,-1.1624,-0.4019,-3.8,-1.5643,0.5,0.7,-0.2,1.0,1.0,0.0,-0.1047,25.654
20251001HHSK0,2025-10-01,SSG,한화,6.0,5.0,1.0,11.0,1,4.0,2.8,3.8,4.0,5.1606,4.2374,5.4526,3.9209,1.2,0.2,0.9232,-1.5317,1.4,-0.6085,0.7,0.7,0.0,1.0,1.0,0.0,-0.0441,-9.8708
20251002SKHT0,2025-10-02,KIA,SSG,7.0,2.0,5.0,9.0,1,2.0,5.0,5.8,2.8,4.8551,4.6667,3.8768,5.1522,-3.0,-3.0,0.1884,1.2754,-6.0,1.4638,0.2,0.8,-0.6,1.0,1.0,0.0,0.0893,-150.1766
20251004SSHT0,2025-10-04,KIA,삼성,9.0,8.0,1.0,17.0,1,3.0,7.8,6.2,3.8,4.2518,4.1986,3.9712,3.9645,-4.8,-2.4,0.0532,-0.0067,-7.2,0.0465,0.3,0.8,-0.5,2.0,4.0,-2.0,0.0155,-119.3555
20251004SKNC0,2025-10-04,NC,SSG,7.0,1.0,6.0,8.0,1,6.8,4.4,2.4,3.8,4.7664,5.1367,5.2482,5.3813,2.4,1.4,-0.3703,0.1331,3.8,-0.2371,0.8,0.7,0.1,3.0,2.0,1.0,-0.007,-11.0818
20260328HTSK0,2026-03-28,SSG,KIA,7.0,6.0,1.0,13.0,1,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,98.4076
20260328KTLG0,2026-03-28,LG,KT,7.0,11.0,-4.0,18.0,0,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,24.7197
20260328OBNC0,2026-03-28,NC,두산,6.0,0.0,6.0,6.0,1,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,86.2753
20260328LTSS0,2026-03-28,삼성,롯데,3.0,6.0,-3.0,9.0,0,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,127.2279
20260328WOHH0,2026-03-28,한화,키움,10.0,9.0,1.0,19.0,1,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,5.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,137.6633
20260329HTSK0,2026-03-29,SSG,KIA,11.0,6.0,5.0,17.0,1,7.0,6.0,6.0,7.0,12.0,10.0,9.0,9.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,112.8896
20260329KTLG0,2026-03-29,LG,KT,5.0,6.0,-1.0,11.0,0,7.0,11.0,11.0,7.0,17.0,12.0,12.0,18.0,-4.0,-4.0,5.0,6.0,-8.0,11.0,0.0,1.0,-1.0,1.0,1.0,0.0,2.0,3.2991
20260329OBNC0,2026-03-29,NC,두산,6.0,9.0,-3.0,15.0,0,6.0,0.0,0.0,6.0,12.0,18.0,17.0,12.0,6.0,6.0,-6.0,-5.0,12.0,-11.0,1.0,0.0,1.0,1.0,1.0,0.0,-2.0,101.4085
20260329LTSS0,2026-03-29,삼성,롯데,2.0,6.0,-4.0,8.0,0,3.0,6.0,6.0,3.0,12.0,9.0,5.0,12.0,-3.0,-3.0,3.0,7.0,-6.0,10.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,100.2147
20260329WOHH0,2026-03-29,한화,키움,10.0,4.0,6.0,14.0,1,10.0,9.0,9.0,10.0,13.0,5.0,20.0,12.0,1.0,1.0,8.0,-8.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,150.1289
20260331HTLG0,2026-03-31,LG,KIA,2.0,7.0,-5.0,9.0,0,6.0,6.0,8.5,9.0,13.0,10.0,8.0,6.5,0.0,0.5,3.0,-1.5,0.5,1.5,0.0,0.0,0.0,2.0,2.0,0.0,0.5,95.1208
20260331KTHH0,2026-03-31,한화,KT,4.0,9.0,-5.0,13.0,0,10.0,8.5,6.5,6.0,8.0,9.5,14.5,10.0,1.5,-0.5,-1.5,-4.5,1.0,-6.0,1.0,1.0,0.0,2.0,2.0,0.0,-0.5,26.353
20260331LTNC0,2026-03-31,NC,롯데,9.0,2.0,7.0,11.0,1,6.0,6.0,4.5,2.5,7.0,13.5,12.0,7.5,0.0,-2.0,-6.5,-4.5,-2.0,-11.0,0.5,1.0,-0.5,2.0,2.0,0.0,-1.5,110.8629
20260331WOSK0,2026-03-31,SSG,키움,9.0,3.0,6.0,12.0,1,9.0,6.5,6.0,10.0,10.5,7.0,5.5,7.0,2.5,4.0,3.5,1.5,6.5,5.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,150.2333
20260401HTLG0,2026-04-01,LG,KIA,7.0,2.0,5.0,9.0,1,4.6667,6.3333,8.0,6.6667,13.3333,8.0,9.0,7.3333,-1.6667,-1.3333,5.3333,-1.6667,-3.0,3.6667,0.0,0.3333,-0.3333,1.0,1.0,0.0,0.6667,69.778
20260401KTHH0,2026-04-01,한화,KT,11.0,14.0,-3.0,25.0,0,8.0,8.6667,7.3333,5.3333,9.0,7.0,10.3333,9.0,-0.6667,-2.0,2.0,-1.3333,-2.6667,0.6667,0.6667,1.0,-0.3333,1.0,1.0,0.0,0.0,4.8389
20260401LTNC0,2026-04-01,NC,롯데,5.0,4.0,1.0,9.0,1,7.0,4.6667,3.6667,4.6667,7.0,4.0,8.6667,8.3333,2.3333,1.0,3.0,-0.3333,3.3333,2.6667,0.6667,0.6667,0.0,1.0,1.0,0.0,0.0,124.6892
20260401WOSK0,2026-04-01,SSG,키움,2.0,11.0,-9.0,13.0,0,9.0,5.3333,5.0,9.6667,8.6667,6.0,5.0,5.0,3.6667,4.6667,2.6667,0.0,8.3333,2.6667,1.0,0.0,1.0,1.0,1.0,0.0,0.6667,162.0867
20260401OBSS0,2026-04-01,삼성,두산,13.0,3.0,10.0,16.0,1,2.5,4.5,6.0,6.0,9.0,14.5,9.5,13.0,-2.0,0.0,-5.5,3.5,-2.0,-2.0,0.0,0.5,-0.5,3.0,3.0,0.0,-0.5,39.4692
20260402HTLG0,2026-04-02,LG,KIA,2.0,1.0,1.0,3.0,1,5.25,5.25,6.5,6.75,13.25,8.75,8.75,9.0,0.0,0.25,4.5,0.25,0.25,4.75,0.25,0.25,0.0,1.0,1.0,0.0,0.75,85.8144
20260402KTHH0,2026-04-02,한화,KT,8.0,13.0,-5.0,21.0,0,8.75,10.0,9.0,6.75,7.0,5.5,10.5,7.25,-1.25,-2.25,1.5,-3.25,-3.5,-1.75,0.5,1.0,-0.5,1.0,1.0,0.0,0.0,-15.4396
20260402LTNC0,2026-04-02,NC,롯데,8.0,4.0,4.0,12.0,1,6.5,4.5,3.75,4.75,5.75,3.5,6.75,7.5,2.0,1.0,2.25,0.75,3.0,3.0,0.75,0.5,0.25,1.0,1.0,0.0,0.25,137.8046
20260402WOSK0,2026-04-02,SSG,키움,11.0,1.0,10.0,12.0,1,7.25,6.75,6.5,7.75,8.5,5.75,4.75,4.25,0.5,1.25,2.75,-0.5,1.75,2.25,0.75,0.25,0.5,1.0,1.0,0.0,0.5,133.379
20260402OBSS0,2026-04-02,삼성,두산,5.0,2.0,3.0,7.0,1,6.0,4.0,5.0,8.3333,7.3333,13.3333,9.0,9.0,2.0,3.3333,-6.0,0.0,5.3333,-6.0,0.3333,0.3333,0.0,1.0,1.0,0.0,-0.6667,57.2068
20260403NCHT0,2026-04-03,KIA,NC,2.0,5.0,-3.0,7.0,0,4.4,6.8,5.8,3.8,8.6,5.0,9.8,6.4,-2.4,-2.0,3.6,-3.4,-4.4,0.2,0.2,0.8,-0.6,1.0,1.0,0.0,0.0,-139.4191
20260403SSKT0,2026-04-03,KT,삼성,1.0,2.0,-1.0,3.0,0,10.6,5.75,7.0,4.25,4.8,6.0,6.8,11.0,4.85,-2.75,-1.2,4.2,2.1,3.0,1.0,0.5,0.5,1.0,1.0,0.0,0.0,44.696
20260403LGWO0,2026-04-03,키움,LG,5.0,2.0,3.0,7.0,1,5.6,4.6,8.4,5.4,5.0,10.8,3.6,7.4,1.0,-3.0,-5.8,3.8,-2.0,-2.0,0.2,0.4,-0.2,1.0,1.0,0.0,0.0,-119.5814
20260403SKLT0,2026-04-03,롯데,SSG,2.0,17.0,-15.0,19.0,0,4.4,8.0,5.4,5.4,4.0,7.8,8.2,4.2,-3.6,0.0,-3.8,-4.0,-3.6,-7.8,0.4,0.8,-0.4,1.0,1.0,0.0,0.0,-138.2927
20260403HHOB0,2026-04-03,두산,한화,6.0,11.0,-5.0,17.0,0,3.5,8.6,7.5,9.8,14.25,6.6,7.25,8.8,-5.1,2.3,7.65,1.55,-2.8,9.2,0.25,0.4,-0.15,1.0,1.0,0.0,0.0,-84.0877
20260404NCHT0,2026-04-04,KIA,NC,0.0,6.0,-6.0,6.0,0,3.6,6.6,5.4,4.2,9.0,5.1667,9.1667,6.0,-3.0,-1.2,3.8333,-3.1667,-4.2,0.6667,0.1667,0.8333,-0.6667,1.0,1.0,0.0,0.0,-151.7982
20260404SSKT0,2026-04-04,KT,삼성,6.0,8.0,-2.0,14.0,0,8.6,5.0,6.0,3.6,4.0,6.0,6.6667,10.2,3.6,-2.4,-2.0,3.5333,1.2,1.5333,0.8333,0.6,0.2333,1.0,1.0,0.0,0.0,22.1372
20260404LGWO0,2026-04-04,키움,LG,4.0,6.0,-2.0,10.0,0,4.8,3.6,6.8,4.2,5.5,10.0,4.0,7.5,1.2,-2.6,-4.5,3.5,-1.4,-1.0,0.3333,0.3333,0.0,1.0,1.0,0.0,2.0,-92.9573
20260404SKLT0,2026-04-04,롯데,SSG,6.0,7.0,-1.0,13.0,0,3.6,10.0,8.2,4.6,3.8333,7.5,8.3333,3.5,-6.4,-3.6,-3.6667,-4.8333,-10.0,-8.5,0.3333,0.8333,-0.5,1.0,1.0,0.0,-2.0,-150.7273
20260404HHOB0,2026-04-04,두산,한화,3.0,9.0,-6.0,12.0,0,4.0,8.8,8.2,9.2,12.8,6.1667,7.0,8.3333,-4.8,1.0,6.6333,1.3333,-3.8,7.9667,0.2,0.5,-0.3,1.0,1.0,0.0,1.0,-99.3396
20260405NCHT0,2026-04-05,KIA,NC,3.0,0.0,3.0,3.0,1,2.4,6.6,4.4,2.4,9.0,5.2857,8.2857,5.8571,-4.2,-2.0,3.7143,-2.4286,-6.2,1.2857,0.1429,0.8571,-0.7143,1.0,1.0,0.0,0.0,-163.5766
20260405SSKT0,2026-04-05,KT,삼성,2.0,0.0,2.0,2.0,1,8.6,6.0,6.6,3.6,3.8571,5.5,5.7143,9.1667,2.6,-3.0,-1.6429,3.4524,-0.4,1.8095,0.7143,0.6667,0.0476,1.0,1.0,0.0,0.5,0.8646
20260405LGWO0,2026-04-05,키움,LG,5.0,6.0,-1.0,11.0,0,4.8,3.8,6.0,3.8,4.7143,8.8571,3.7143,6.4286,1.0,-2.2,-4.1429,2.7143,-1.2,-1.4286,0.2857,0.4286,-0.1429,1.0,1.0,0.0,0.5,-107.7304
20260405SKLT0,2026-04-05,롯데,SSG,3.0,4.0,-1.0,7.0,0,3.6,9.2,9.2,4.6,4.4286,6.4286,7.1429,3.4286,-5.6,-4.6,-2.0,-3.7143,-10.2,-5.7143,0.2857,0.8571,-0.5714,1.0,1.0,0.0,-0.5,-162.557
20260405HHOB0,2026-04-05,두산,한화,8.0,0.0,8.0,8.0,1,4.6,8.6,8.8,9.0,11.3333,6.0,6.3333,8.0,-4.0,0.2,5.3333,1.6667,-3.8,7.0,0.1667,0.5714,-0.4048,1.0,1.0,0.0,1.0,-113.7721
20260407SSHT0,2026-04-07,KIA,삼성,3.0,10.0,-7.0,13.0,0,1.6,5.6,4.0,2.8,7.875,5.1429,8.25,8.8571,-4.0,-1.2,2.7321,0.6071,-5.2,3.3393,0.25,0.5714,-0.3214,2.0,2.0,0.0,0.6667,-110.3246
20260407KTLT0,2026-04-07,롯데,KT,3.0,7.0,-4.0,10.0,0,3.8,7.2,8.2,5.8,4.125,3.75,6.875,6.25,-3.4,-2.4,0.375,-0.625,-5.8,-0.25,0.25,0.75,-0.5,2.0,2.0,0.0,0.1333,-162.0607
20260407LGNC0,2026-04-07,NC,LG,0.0,2.0,-2.0,2.0,0,4.8,4.6,2.6,3.4,4.875,8.625,5.125,6.0,0.2,0.8,-3.75,0.875,1.0,-2.875,0.75,0.5,0.25,2.0,2.0,0.0,-1.4,35.0673
20260407HHSK0,2026-04-07,SSG,한화,2.0,6.0,-4.0,8.0,0,8.2,7.8,4.6,8.8,5.625,5.875,3.25,7.25,0.4,4.2,-0.25,4.0,4.6,3.75,0.875,0.5,0.375,2.0,2.0,0.0,0.1333,32.6977
20260407WOOB0,2026-04-07,두산,키움,2.0,5.0,-3.0,7.0,0,4.4,5.2,7.6,5.4,10.0,5.375,6.2857,3.625,-0.8,-2.2,4.625,-2.6607,-3.0,1.9643,0.2857,0.25,0.0357,2.0,2.0,0.0,0.7333,44.749
20260408SSHT0,2026-04-08,KIA,삼성,15.0,5.0,10.0,20.0,1,1.8,5.0,4.6,2.8,7.6667,5.25,7.5556,7.875,-3.2,-1.8,2.4167,0.3194,-5.0,2.7361,0.2222,0.625,-0.4028,1.0,1.0,0.0,0.5,-124.179
20260408KTLT0,2026-04-08,롯데,KT,6.0,1.0,5.0,7.0,1,3.6,5.8,8.6,4.2,4.4444,5.0,6.4444,6.1111,-2.2,-4.4,-0.5556,-0.3333,-6.6,-0.8889,0.2222,0.7778,-0.5556,1.0,1.0,0.0,0.1667,-173.3542
20260408LGNC0,2026-04-08,NC,LG,4.0,5.0,-1.0,9.0,0,3.8,3.6,2.2,3.0,4.8889,7.7778,5.0,6.0,0.2,0.8,-2.8889,1.0,1.0,-1.8889,0.6667,0.5556,0.1111,1.0,1.0,0.0,-0.8333,13.0555
20260408HHSK0,2026-04-08,SSG,한화,3.0,4.0,-1.0,7.0,0,8.2,6.8,3.6,6.4,5.4444,5.5556,3.4444,7.2222,1.4,2.8,-0.1111,3.7778,4.2,3.6667,0.7778,0.5556,0.2222,1.0,1.0,0.0,0.1667,10.821
20260408WOOB0,2026-04-08,두산,키움,7.0,3.0,4.0,10.0,1,4.2,4.0,6.0,5.4,9.125,5.3333,6.0,4.8889,0.2,-0.6,3.7917,-1.1111,-0.4,2.6806,0.25,0.3333,-0.0833,1.0,1.0,0.0,0.5,22.1872
20260410HTHH0,2026-04-10,한화,KIA,5.0,6.0,-1.0,11.0,0,6.0,4.6,4.4,5.2,5.1,7.3,6.8,7.1,1.4,0.8,-2.2,0.3,2.2,-1.9,0.6,0.3,0.3,2.0,2.0,0.0,-0.6,124.9558
20260410OBKT0,2026-04-10,KT,두산,7.0,8.0,-1.0,15.0,0,3.4,5.2,3.8,5.6,5.1,8.3333,6.0,6.4444,-1.8,1.8,-3.2333,0.4444,0.0,-2.7889,0.7,0.3333,0.3667,2.0,2.0,0.0,-0.0833,101.3308
20260410SKLG0,2026-04-10,LG,SSG,10.0,2.0,8.0,12.0,1,4.2,6.6,3.6,4.2,7.7,5.4,6.2,3.9,-2.4,0.6,2.3,-2.3,-1.8,0.0,0.6,0.7,-0.1,2.0,2.0,0.0,-0.4667,-0.5425
20260410NCSS0,2026-04-10,삼성,NC,8.0,5.0,3.0,13.0,1,5.0,3.0,5.4,2.4,5.0,5.4,7.1111,4.7,2.0,-3.0,-0.4,-2.4111,-1.0,-2.8111,0.5556,0.6,-0.0444,2.0,2.0,0.0,-0.25,-9.5956
20260410LTWO0,2026-04-10,키움,롯데,1.0,3.0,-2.0,4.0,0,4.4,4.0,4.6,7.2,5.6,4.8,4.9,6.5,0.4,2.6,0.8,1.6,3.0,2.4,0.3,0.3,0.0,2.0,2.0,0.0,0.6,1.8858
20260411HTHH0,2026-04-11,한화,KIA,5.0,6.0,-1.0,11.0,0,4.8,5.4,4.4,5.2,4.7273,7.0909,6.4545,7.0,-0.6,0.8,-2.3636,0.5455,0.2,-1.8182,0.5,0.4,0.1,1.0,1.0,0.0,-0.1667,98.0577
20260411OBKT0,2026-04-11,KT,두산,6.0,4.0,2.0,10.0,1,4.6,5.6,5.0,4.8,5.1818,7.8,5.9091,6.2,-1.0,-0.2,-2.6182,0.2909,-1.2,-2.3273,0.6,0.4,0.2,1.0,1.0,0.0,0.15,75.6577
20260411SKLG0,2026-04-11,LG,SSG,4.0,3.0,1.0,7.0,1,5.8,3.6,3.0,5.8,7.5455,5.2727,6.0,4.0,2.2,2.8,2.2727,-2.0,5.0,0.2727,0.7,0.6,0.1,1.0,1.0,0.0,-0.1667,19.4887
20260411NCSS0,2026-04-11,삼성,NC,5.0,4.0,1.0,9.0,1,6.2,3.0,6.2,3.6,4.8,5.2727,6.5,4.5455,3.2,-2.6,-0.4727,-1.9545,0.6,-2.4273,0.6,0.5,0.1,1.0,1.0,0.0,-0.2,10.9566
20260411LTWO0,2026-04-11,키움,롯데,1.0,3.0,-2.0,4.0,0,3.6,4.2,4.8,4.0,5.5455,4.7273,4.8182,6.4545,-0.6,-0.8,0.8182,1.6364,-1.4,2.4545,0.3,0.3,0.0,1.0,1.0,0.0,0.6667,-18.2228
20260412HTHH0,2026-04-12,한화,KIA,3.0,9.0,-6.0,12.0,0,4.0,6.6,5.0,5.0,4.5,6.9167,5.9167,6.9167,-2.6,0.0,-2.4167,1.0,-2.6,-1.4167,0.4,0.5,-0.1,1.0,1.0,0.0,0.0,72.5583
20260412OBKT0,2026-04-12,KT,두산,6.0,1.0,5.0,7.0,1,4.6,5.8,4.2,4.2,5.5,7.1818,5.6667,6.4545,-1.2,0.0,-1.6818,0.7879,-1.2,-0.8939,0.6,0.4,0.2,1.0,1.0,0.0,0.3,91.37
20260412SKLG0,2026-04-12,LG,SSG,9.0,1.0,8.0,10.0,1,5.4,2.8,2.8,5.4,7.4167,5.0833,5.5833,4.4167,2.6,2.6,2.3333,-1.1667,5.2,1.1667,0.8,0.5,0.3,1.0,1.0,0.0,0.0286,38.368
20260412NCSS0,2026-04-12,삼성,NC,9.0,3.0,6.0,12.0,1,5.6,2.6,5.8,4.6,4.3636,5.5833,6.0909,4.25,3.0,-1.2,-1.2197,-1.8409,1.8,-3.0606,0.7,0.5,0.2,1.0,1.0,0.0,-0.3333,30.3261
20260412LTWO0,2026-04-12,키움,롯데,2.0,0.0,2.0,2.0,1,3.0,3.6,4.2,2.8,5.8333,4.4167,4.6667,6.4167,-0.6,-1.4,1.4167,1.75,-2.0,3.1667,0.3,0.3,0.0,1.0,1.0,0.0,0.7143,-37.1748
20260414WOHT0,2026-04-14,KIA,키움,6.0,2.0,4.0,8.0,1,7.8,2.4,5.6,3.0,6.6154,5.8462,7.0769,4.6923,5.4,-2.6,0.7692,-2.3846,2.8,-1.6154,0.5,0.4,0.1,2.0,2.0,0.0,-0.1714,73.2932
20260414KTNC0,2026-04-14,NC,KT,7.0,4.0,3.0,11.0,1,3.2,5.4,5.8,4.4,5.3077,5.5385,4.0,5.3846,-2.2,-1.4,-0.2308,1.3846,-3.6,1.1538,0.4,0.6,-0.2,2.0,2.0,0.0,0.4286,-40.2941
20260414LTLG0,2026-04-14,LG,롯데,2.0,1.0,1.0,3.0,1,6.0,3.0,2.0,2.4,7.1538,4.9231,5.6923,6.1538,3.0,0.4,2.2308,0.4615,3.4,2.6923,0.9,0.3,0.6,2.0,2.0,0.0,0.375,162.96
20260414OBSK0,2026-04-14,SSG,두산,3.0,11.0,-8.0,14.0,0,2.2,4.4,6.6,5.4,5.2308,6.8333,4.3846,6.8333,-2.2,-1.2,-1.6026,2.4487,-3.4,0.8462,0.4,0.3,0.1,2.0,2.0,0.0,0.1429,74.9073
20260414SSHH0,2026-04-14,한화,삼성,5.0,6.0,-1.0,11.0,0,4.6,7.4,5.2,6.0,4.3077,4.0833,5.9231,5.75,-2.8,0.8,0.2244,-0.1731,-2.0,0.0513,0.4,0.8,-0.4,2.0,2.0,0.0,-0.55,-39.7119
20260415WOHT0,2026-04-15,KIA,키움,7.0,5.0,2.0,12.0,1,8.4,1.8,4.0,3.8,6.5,6.3571,7.0,4.7143,6.6,-0.2,0.1429,-2.2857,6.4,-2.1429,0.6,0.3,0.3,1.0,1.0,0.0,-0.2917,89.1356
20260415KTNC0,2026-04-15,NC,KT,2.0,10.0,-8.0,12.0,0,4.6,4.8,6.2,5.2,4.9286,5.6429,3.8571,5.3571,-0.2,-1.0,-0.7143,1.5,-1.2,0.7857,0.4,0.5,-0.1,1.0,1.0,0.0,0.25,-17.985
20260415LTLG0,2026-04-15,LG,롯데,0.0,2.0,-2.0,2.0,0,6.0,2.6,2.2,1.4,7.3571,4.5714,5.4286,6.1429,3.4,-0.8,2.7857,0.7143,2.6,3.5,0.9,0.3,0.6,1.0,1.0,0.0,0.4444,174.2116
20260415OBSK0,2026-04-15,SSG,두산,6.0,0.0,6.0,6.0,1,2.4,6.2,7.6,5.0,5.0,6.7692,4.7857,6.3077,-3.8,-2.6,-1.7692,1.522,-6.4,-0.2473,0.4,0.4,0.0,1.0,1.0,0.0,0.0,50.6609
